HistocapCB063_tyr788	HistocapNACVFRHC10700582_tyr2018
HistocapCB063_tyr788	HistoohiSECH99_tyr2915
HistocapCB063_tyr788	HistocapCB174_tyr1098
HistocapCB063_tyr788	HistocapCB066_tyr1035
HistocapCB063_tyr788	Histocap104p06_tyr16
HistocapCB063_tyr788	HistocapJBHc073129_tyr1974
HistocapCB063_tyr788	HistocapJBHc021091_007815:007815-T1
HistocapCB063_tyr788	Histocap136P07_tyr221
HistocapCB063_tyr788	Histocap316p10_tyr442
HistocapCB063_tyr788	HistoohiSECH95_tyr2881
HistocapJBHc031837_tyr1873	HistocapJBHc031837_tyr1873
HistocapJBHc083285_tyr1993	HistocapJBHc083285_tyr1993
HistocapHISSPFGFIN2028_001248:001248-T1	HistocapHISSPFGFIN2028_001248:001248-T1
HistocapHISSPFGFIN2028_001248:001248-T1	HistocapHISSPFGTRO0285_001385:001385-T1
HistocapHISSPFGFIN2028_001248:001248-T1	HistocapHISSPFGPSO2043_001324:001324-T1
HistocapHISSPFGFIN2028_001248:001248-T1	HistocapHISSPFGFAR0189_001618:001618-T1
HistocapES286Z_tyr1460	HistocapES286Z_tyr1460
HistomissWU24_tyr2799	HistomissWU24_tyr2799
HistomissWU24_tyr2799	Histocap1517p17_000196:000196-T1
HistomissWU24_tyr2799	HistocapCB180_tyr1206
HistomissWU24_tyr2799	HistocapWGSS14_000197:000197-T1
HistomissWU24_tyr2799	Histocap485P20_tyr651
HistomissWU24_tyr2799	Histocap327P12_005817:005817-T1
HistomissWU24_tyr2799	HistocapES286Z_tyr1453
HistomissWU24_tyr2799	Histocap144p08_005812:005812-T1
HistomissWU24_tyr2799	HistocapCB174_005921:005921-T1:005922:005922-T1:005923:005923-T1
HistomissWU24_tyr2799	Histocap256P18_005904:005904-T1
HistomissWU24_tyr2799	HistoohiSECH98_005493:005493-T1
HistomissWU24_tyr2799	HistocapES286Z_tyr1448
HistomissWU24_tyr2799	Histocap122p10B_000698:000698-T1
HistomissWU24_tyr2799	HistomissSECH83_000478:000478-T1:000479:000479-T1
HistomissWU24_tyr2799	Histocap144p08_000710:000710-T1
HistomissWU24_tyr2799	HistocapSECH109_003946:003946-T1:003947:003947-T1:003948:003948-T1
HistomissWU24_tyr2799	HistomissSECH84_005035:005035-T1:005036:005036-T1:005037:005037-T1
HistomissWU24_tyr2799	HistocapCB180_005269:005269-T1:005270:005270-T1:005271:005271-T1
HistomissWU24_tyr2799	HistocapCB063_008415:008415-T1
HistomissWU24_tyr2799	HistomissSECH102_006511:006511-T1:006512:006512-T1:006513:006513-T1
HistomissWU24_tyr2799	Histocap343p18_000708:000708-T1
HistomissWU24_tyr2799	HistocapHCH143_tyr1622
HistomissWU24_tyr2799	Histocap388p11_000704:000704-T1
HistomissWU24_tyr2799	Histocap388p11_006292:006292-T1
HistomissWU24_tyr2799	Histocap343p18_005831:005831-T1
HistomissWU24_tyr2799	HistocapHCH143_tyr1598
HistomissWU24_tyr2799	Histocap136P07_000691:000691-T1
HistomissWU24_tyr2799	HistocapCB186_008194:008194-T1:008195:008195-T1
HistomissWU24_tyr2799	Histocap117p12_005993:005993-T1
HistomissWU24_tyr2799	Histocap144p08_000193:000193-T1
HistomissWU24_tyr2799	HistocapWGSS16_008763:008763-T1
HistomissWU24_tyr2799	HistocapCB168_005276:005276-T1:005277:005277-T1:005278:005278-T1
HistomissWU24_tyr2799	HistomissSECH81_004903:004903-T1:004904:004904-T1
HistomissWU24_tyr2799	Histocap485P20_tyr636
HistomissWU24_tyr2799	HistomissSECH87_005086:005086-T1:005087:005087-T1
Histocap1517p17_008387:008387-T1	Histocap1517p17_008387:008387-T1
Histocap1517p17_008387:008387-T1	Histocap136P07_008518:008518-T1
Histocap1517p17_008387:008387-T1	Histocap327P12_008485:008485-T1
Histocap1517p17_008387:008387-T1	HistocapES285Z_tyr1388
Histocap1517p17_008387:008387-T1	HistocapH88_tyr1585
Histocap1517p17_008387:008387-T1	HistocapES288Z_tyr1485
Histocap1517p17_008387:008387-T1	Histocap256P18_008546:008546-T1
HistocapCB168_tyr1062	HistocapCB168_tyr1062
HistocapJBHc031837_008815:008815-T1	HistocapJBHc031837_008815:008815-T1
HistocapHISSPFGTRO0285_tyr1800	HistocapHISSPFGTRO0285_tyr1800
HistocapHISSPFGTRO0285_tyr1800	HistocapHISSPFGPSO2043_tyr1785
HistocapHISSPFGTRO0285_tyr1800	HistocapHISSPFGFIN2028_tyr1737
HistocapHISSPFGTRO0285_tyr1800	HistocapHISSPFGFAR0189_002749:002749-T1
HistocapES286Z_tyr1443	HistocapES286Z_tyr1443
HistocapES286Z_tyr1443	HistocapG184AR_01849:01850
HistocapES286Z_tyr1443	HistocapNACVFRHC10700582_tyr2025
HistocapES286Z_tyr1443	HistocapHISSPFGPIA2052_tyr1776
HistocapES286Z_tyr1443	HistocapHISSPCM6408_tyr1645
HistocapES286Z_tyr1443	HistocapES286Z_tyr1395
HistocapES286Z_tyr1443	HistocapES286Z_tyr1432
HistocapES286Z_tyr1443	HistocapHISSPFGLIN2055_tyr1750
HistocapES286Z_tyr1443	HistocapHISSPCM6408_tyr1648
HistocapES286Z_tyr1443	HistocapSECH107_tyr2068
HistocapES286Z_tyr1443	HistocapES290Z_tyr1515
HistocapES286Z_tyr1443	HistocapCB055_tyr711
HistocapES286Z_tyr1443	HistocapHISSPCM6408_tyr1647
HistocapES286Z_tyr1443	HistocapES289Z_tyr1500
HistocapES286Z_tyr1443	HistocapCB062_tyr739
HistocapES286Z_tyr1443	HistosurSECH103_tyr2923
HistocapES286Z_tyr1443	HistocapES286Z_tyr1426
HistocapES286Z_tyr1443	HistocapH88_tyr1564
HistocapES286Z_tyr1443	HistocapES286Z_tyr1434
HistocapES286Z_tyr1443	HistocapES286Z_tyr1452
HistocapES286Z_tyr1443	HistocapES290Z_tyr1509
HistocapES286Z_tyr1443	HistocapCB055_tyr708
HistocapES286Z_tyr1443	HistocapES286Z_tyr1439
HistocapES286Z_tyr1443	HistocapG186AR_tyr1551
HistocapES286Z_tyr1443	HistocapHISSPFGBON2001_tyr1704
HistocapES286Z_tyr1443	Histocap0712-RJ_tyr1
HistocapES286Z_tyr1443	HistocapG186AR_10611:10612
HistocapES286Z_tyr1443	HistocapES286Z_tyr1415
HistocapES286Z_tyr1443	HistocapHISSPFGPERS2034_tyr1772
HistocapES286Z_tyr1443	HistocapES286Z_tyr1451
HistocapES286Z_tyr1443	HistocapCB053_tyr696
HistocapES286Z_tyr1443	HistosurSECH103_tyr2924
HistocapES286Z_tyr1443	HistocapHISSPFGBON2001_tyr1703
HistocapES286Z_tyr1443	HistocapES285Z_006102:006102-T1:006103:006103-T1
HistocapES286Z_tyr1443	HistocapES286Z_tyr1407
HistocapES286Z_tyr1443	HistocapCB063_tyr794
HistocapES286Z_tyr1443	Histocap0712-RJ_tyr2
HistocapES286Z_tyr1443	HistocapHISSPFGBON2001_tyr1712
HistocapES286Z_tyr1443	HistocapG184AR_tyr1549
HistocapES286Z_tyr1443	HistocapHISSPB05821_tyr1636
HistocapES286Z_tyr1443	HistocapCB064_tyr876
HistocapES286Z_tyr1443	HistocapHCH143_tyr1606
HistocapES286Z_tyr1443	HistocapES286Z_tyr1427
HistocapES286Z_tyr1443	HistocapCB186_008594:008594-T1
HistocapES286Z_tyr1443	HistocapCB168_tyr1089
HistocapES286Z_tyr1443	HistocapSECH101_tyr2058
HistocapES286Z_tyr1443	HistocapCB055_tyr707
HistocapES286Z_tyr1443	HistocapES286Z_tyr1416
HistocapES286Z_tyr1443	HistoohiSECH99_tyr2916
HistocapES286Z_tyr1443	HistocapSECH100_tyr2050
HistocapES286Z_tyr1443	HistocapSECH107_tyr2076
HistocapES286Z_tyr1443	HistoohiSECH96_tyr2892
HistocapES286Z_tyr1443	HistocapH88_tyr1569
HistocapES286Z_tyr1443	HistocapES286Z_tyr1399
HistocapES286Z_tyr1443	HistocapNACVFRHC10700582_tyr2038
HistocapES286Z_tyr1443	HistocapES283Z_tyr1361
HistocapES286Z_tyr1443	HistocapHISSPCM6408_tyr1649
HistocapES286Z_tyr1443	HistocapCB053_tyr695
HistocapES286Z_tyr1443	HistocapG186AR_tyr1555
HistocapES286Z_tyr1443	HistocapG184AR_tyr1542
HistocapES286Z_tyr1443	HistocapES286Z_tyr1393
HistocapES286Z_tyr1443	HistocapES286Z_tyr1447
HistocapES286Z_tyr1443	HistocapES288Z_tyr1491
HistocapES286Z_tyr1443	HistocapSECH101_tyr2057
HistocapES286Z_tyr1443	HistocapHISSPFGBON2001_tyr1707
HistocapES286Z_tyr1443	HistocapCB053_tyr702
HistomissSECH102_008674:008674-T1	HistomissSECH102_008674:008674-T1
HistoohiSECH94_tyr2874	HistoohiSECH94_tyr2874
HistoohiSECH94_tyr2874	HistoohiSECH98_tyr2901
HistosurSECH105_005478:005478-T1	HistosurSECH105_005478:005478-T1
HistosurSECH105_005478:005478-T1	HistocapHISSPCM6408_005575:005575-T1
HistosurSECH105_005478:005478-T1	Histocap0712-RJ_tyr3
HistosurSECH105_005478:005478-T1	HistocapHISSPFGJOS2044_003531:003531-T1
HistosurSECH105_005478:005478-T1	HistocapSECH101_005076:005076-T1
HistosurSECH105_005478:005478-T1	HistocapG186AR_03747
HistosurSECH105_005478:005478-T1	HistocapJBHc031837_002229:002229-T1:002230:002230-T1
HistosurSECH105_005478:005478-T1	HistocapJBHc083285_tyr1988
HistosurSECH105_005478:005478-T1	HistocapHISSPFGPIE2055_004686:004686-T1
HistosurSECH105_005478:005478-T1	HistocapHISSPFGBON2001_000002:000002-T1
HistosurSECH105_005478:005478-T1	HistocapJBHc062775_001363:001363-T1:001364:001364-T1
HistosurSECH105_005478:005478-T1	HistocapG184AR_04654
HistosurSECH105_005478:005478-T1	HistocapNACVFRHC10700582_tyr2019
HistosurSECH105_005478:005478-T1	HistocapHISSPFGAMA2041_000257:000257-T1
HistosurSECH105_005478:005478-T1	HistocapHISSP1014_006405:006405-T1
HistosurSECH105_005478:005478-T1	HistocapJBHc042430_003794:003794-T1:003795:003795-T1
HistocapCB055_tyr713	HistocapCB055_tyr713
HistocapCB055_tyr713	HistocapHISSPFGFAN2059_tyr1716
HistocapCB055_tyr713	HistocapG186AR_tyr1550
HistocapCB055_tyr713	HistocapCB053_tyr694
HistocapCB055_tyr713	HistocapNACVFRHC10700582_tyr2021
HistocapCB055_tyr713	HistocapES286Z_tyr1413
HistocapCB055_tyr713	HistocapJBHc062632_tyr1932
HistocapCB055_tyr713	HistocapSECH101_tyr2056
HistocapCB055_tyr713	HistocapNACVFRHC10700582_tyr2034
HistocapCB055_tyr713	HistocapG184AR_tyr1541
HistocapCB055_tyr713	HistocapSECH100_tyr2049
HistocapCB055_tyr713	HistocapCB055_tyr706
HistocapHISSPCM7256_tyr1680	HistocapHISSPCM7256_tyr1680
HistocapHISSPCM7256_tyr1680	HistocapHISSPFGFER2036_tyr1732
HistocapHISSPCM7256_tyr1680	HistocapHISSPFGBON2001_tyr1702
HistocapHISSPCM7256_tyr1680	Histocap485P20_tyr665
HistocapHISSPCM7256_tyr1680	HistocapHISSPFGBIK2051_tyr1697
HistocapHISSPCM7256_tyr1680	HistocapHISSP11571_tyr1628
HistocapHISSPFGMAR2044_tyr1757	HistocapHISSPFGMAR2044_tyr1757
HistocapCB065_008361:008361-T1	HistocapCB065_008361:008361-T1
HistocapCB065_008361:008361-T1	HistocapWGSS14_000718:000718-T1
HistocapCB065_008361:008361-T1	HistocapES285Z_004654:004654-T1:004655:004655-T1
HistocapCB065_008361:008361-T1	HistomissWU24_tyr2825
HistocapCB065_008361:008361-T1	HistomissSECH86_004575:004575-T1:004576:004576-T1
HistocapCB065_008361:008361-T1	HistocapH88_tyr1583
HistocapCB065_008361:008361-T1	HistocapES286Z_008016:008016-T1
HistocapCB065_008361:008361-T1	Histocap388p11_008382:008382-T1
HistocapCB065_008361:008361-T1	Histocap316p10_006164:006164-T1
HistocapCB065_008361:008361-T1	Histocap327P12_006167:006167-T1
HistocapCB065_008361:008361-T1	Histocap144p08_006154:006154-T1
HistocapCB065_008361:008361-T1	HistocapJBHc042430_007509:007509-T1
HistocapCB065_008361:008361-T1	HistocapJBHc062632_003662:003662-T1:003663:003663-T1
HistocapCB065_008361:008361-T1	Histocap256P18_006274:006274-T1
HistocapCB065_008361:008361-T1	Histocap117p12_000710:000710-T1:000711:000711-T1
HistocapCB065_008361:008361-T1	Histocap343p18_006202:006202-T1
HistocapCB065_008361:008361-T1	Histocap104p06_008262:008262-T1
HistocapCB065_008361:008361-T1	Histocap104p06_008200:008200-T1:008201:008201-T1
HistocapCB065_008361:008361-T1	HistocapCB063_008366:008366-T1:008367:008367-T1
HistocapCB065_008361:008361-T1	HistocapCB063_005402:005402-T1:005403:005403-T1:005404:005404-T1
HistocapCB065_008361:008361-T1	HistoohiSECH94_tyr2869
HistocapCB065_008361:008361-T1	HistocapSECH107_004031:004031-T1
HistocapCB065_008361:008361-T1	Histocap144p08_006158:006158-T1
HistocapCB065_008361:008361-T1	HistocapCB180_008029:008029-T1:008030:008030-T1
HistocapCB065_008361:008361-T1	HistocapCB192_005345:005345-T1:005346:005346-T1:005347:005347-T1
HistocapCB065_008361:008361-T1	HistocapCB168_008204:008204-T1
HistocapCB065_008361:008361-T1	HistocapHISSPCM7256_006967:006967-T1
HistocapCB065_008361:008361-T1	HistomissSECH88_005424:005424-T1:005425:005425-T1
HistocapCB065_008361:008361-T1	Histocap316p10_008262:008262-T1
HistocapCB065_008361:008361-T1	HistocapSA15_005122:005122-T1:005123:005123-T1
HistocapCB065_008361:008361-T1	Histocap1517p17_008189:008189-T1
HistocapCB065_008361:008361-T1	HistocapCB066_005224:005224-T1:005225:005225-T1:005226:005226-T1
HistocapCB065_008361:008361-T1	HistocapES286Z_tyr1469
HistocapCB065_008361:008361-T1	HistocapH88_07761
HistocapCB065_008361:008361-T1	HistocapCB065_006093:006093-T1:006094:006094-T1:006095:006095-T1
HistocapCB065_008361:008361-T1	HistocapES286Z_tyr1471
HistocapCB065_008361:008361-T1	HistocapH88_03676
HistocapCB065_008361:008361-T1	HistocapES288Z_004836:004836-T1:004837:004837-T1
HistocapCB065_008361:008361-T1	HistoohiSECH98_005491:005491-T1:005492:005492-T1
HistocapCB065_008361:008361-T1	HistocapWGSS14_006174:006174-T1:006175:006175-T1
HistocapCB065_008361:008361-T1	HistocapES286Z_tyr1438
HistocapCB065_008361:008361-T1	Histocap122p10B_008267:008267-T1
HistocapCB065_008361:008361-T1	HistocapHISSPCM7256_007000:007000-T1
HistocapCB065_008361:008361-T1	HistocapHISSPCM7256_005946:005946-T1
HistocapCB065_008361:008361-T1	HistoohiSECH94_tyr2878
HistocapCB065_008361:008361-T1	Histocap485P20_tyr649
HistocapCB065_008361:008361-T1	HistocapWGSS16_006280:006280-T1
HistocapCB065_008361:008361-T1	HistocapJBHc031837_001657:001657-T1:001658:001658-T1
HistocapCB065_008361:008361-T1	Histocap136P07_008277:008277-T1:008278:008278-T1
HistocapCB065_008361:008361-T1	HistocapWGSS16_008398:008398-T1
HistocapCB065_008361:008361-T1	Histocap136P07_008280:008280-T1
HistocapCB065_008361:008361-T1	HistocapES286Z_tyr1457
HistocapCB065_008361:008361-T1	HistosurSECH104_004128:004128-T1
HistocapCB065_008361:008361-T1	Histocap343p18_006203:006203-T1
HistocapCB065_008361:008361-T1	HistocapJBHc062632_tyr1933
HistocapCB065_008361:008361-T1	HistocapCB062_005282:005282-T1:005283:005283-T1:005284:005284-T1
HistocapCB065_008361:008361-T1	Histocap316p10_000706:000706-T1
HistocapCB065_008361:008361-T1	HistocapES286Z_tyr1410
HistocapCB065_008361:008361-T1	HistocapSECH107_004359:004359-T1:004360:004360-T1:004361:004361-T1
HistocapCB065_008361:008361-T1	HistocapES286Z_tyr1414
HistocapCB065_008361:008361-T1	HistocapES285Z_006149:006149-T1
HistocapCB065_008361:008361-T1	HistocapHCH143_tyr1601
HistocapCB065_008361:008361-T1	HistocapES283Z_007128:007128-T1
HistocapCB065_008361:008361-T1	HistocapWGSS11_006195:006195-T1
HistocapCB065_008361:008361-T1	HistocapH88_tyr1565
HistocapCB065_008361:008361-T1	Histocap19VMG15_tyr344
HistocapCB065_008361:008361-T1	HistocapWGSS11_008256:008256-T1
HistocapCB065_008361:008361-T1	HistocapSECH107_002552:002552-T1
HistocapCB065_008361:008361-T1	HistocapWGSS14_008215:008215-T1
HistocapCB065_008361:008361-T1	HistocapES286Z_tyr1411
HistocapCB065_008361:008361-T1	Histocap19VMG15_003687:003687-T1:003688:003688-T1
HistocapCB065_008361:008361-T1	Histocap136P07_006194:006194-T1
HistocapCB065_008361:008361-T1	HistocapES283Z_005558:005558-T1
HistocapCB065_008361:008361-T1	HistocapHISSPCM7256_006532:006532-T1
HistocapCB065_008361:008361-T1	Histocap117p12_008545:008545-T1
HistocapCB065_008361:008361-T1	Histocap1517p17_006157:006157-T1
HistocapCB065_008361:008361-T1	Histocap256P18_008380:008380-T1
HistocapCB065_008361:008361-T1	Histocap19VMG15_004895:004895-T1
HistocapCB065_008361:008361-T1	Histocap256P18_000699:000699-T1
HistocapCB065_008361:008361-T1	HistocapES290Z_008622:008622-T1
HistocapCB065_008361:008361-T1	HistocapES288Z_004936:004936-T1:004937:004937-T1
HistocapCB065_008361:008361-T1	Histocap485P20_tyr667
HistocapCB065_008361:008361-T1	Histocap19VMG15_tyr353
HistocapCB065_008361:008361-T1	HistocapES290Z_008574:008574-T1
HistocapCB065_008361:008361-T1	HistocapES290Z_tyr1510
HistocapCB065_008361:008361-T1	HistocapCB062_tyr762
HistocapHISSPCM7256_tyr1670	HistocapHISSPCM7256_tyr1670
HistocapHISSPCM7256_tyr1670	HistocapJBHc031837_tyr1867
HistocapES290Z_004063:004063-T1	HistocapES290Z_004063:004063-T1
HistocapES290Z_004063:004063-T1	HistomissSECH102_008498:008498-T1
HistocapES290Z_004063:004063-T1	HistomissSECH102_008728:008728-T1
HistocapES290Z_004063:004063-T1	HistomissSECH102_008499:008499-T1
HistocapES290Z_004063:004063-T1	Histocap1517p17_008318:008318-T1
HistocapES290Z_004063:004063-T1	Histocap327P12_008259:008259-T1
HistocapES290Z_004063:004063-T1	Histocap122p10B_008592:008592-T1:008593:008593-T1
HistocapES290Z_004063:004063-T1	HistocapWGSS14_008266:008266-T1
HistocapES290Z_004063:004063-T1	Histocap136P07_008352:008352-T1
HistocapES290Z_004063:004063-T1	Histocap104p06_008374:008374-T1
HistocapES290Z_004063:004063-T1	Histocap256P18_008513:008513-T1
HistocapES290Z_004063:004063-T1	HistocapES283Z_003475:003475-T1
HistocapES286Z_tyr1449	HistocapES286Z_tyr1449
HistocapES286Z_tyr1449	HistocapES286Z_tyr1454
HistocapES286Z_tyr1449	HistocapES286Z_tyr1431
HistocapES286Z_tyr1449	HistocapES286Z_tyr1417
HistocapES286Z_tyr1449	HistocapES286Z_tyr1408
HistocapES286Z_tyr1449	HistocapSECH107_tyr2095
HistocapES286Z_tyr1449	HistocapES286Z_tyr1474
HistocapES286Z_tyr1449	HistocapES286Z_tyr1458
HistocapES286Z_tyr1449	HistocapES286Z_tyr1464
HistocapES286Z_tyr1449	HistocapHISSPCM7256_tyr1687
HistocapES286Z_tyr1449	HistocapHISSPCM7256_tyr1659
HistocapES286Z_tyr1449	HistocapES286Z_tyr1456
HistocapES286Z_tyr1449	HistocapH88_tyr1578
HistocapES286Z_tyr1449	HistocapES286Z_tyr1440
HistocapES286Z_tyr1449	HistocapCB064_tyr869
HistocapES286Z_tyr1449	HistocapES286Z_tyr1401
HistocapES286Z_tyr1449	Histocap19VMG15_tyr343
HistocapES286Z_tyr1449	Histocap19VMG15_004912:004912-T1:004913:004913-T1
HistocapES286Z_tyr1449	HistocapHISSPCM7256_tyr1676
HistocapES286Z_tyr1449	HistocapES290Z_tyr1512
HistocapES286Z_tyr1449	HistocapES290Z_tyr1525
HistocapES286Z_tyr1449	HistocapHISSPCM7256_tyr1656
HistocapES286Z_tyr1449	HistocapES286Z_tyr1394
HistocapES286Z_tyr1449	HistocapES288Z_tyr1479
HistocapES286Z_tyr1449	Histocap19VMG15_tyr350
HistocapES286Z_tyr1449	Histocap19VMG15_tyr362
HistocapES286Z_tyr1449	HistocapES285Z_006184:006184-T1:006185:006185-T1
HistocapES286Z_tyr1449	HistocapHISSPCM7256_tyr1686
HistocapES286Z_tyr1449	HistocapSECH107_tyr2073
HistocapJBHc031837_009988:009988-T1	HistocapJBHc031837_009988:009988-T1
HistocapJBHc031837_009988:009988-T1	HistocapCB180_008018:008018-T1
HistocapJBHc031837_009988:009988-T1	HistocapCB168_tyr1073
HistocapJBHc031837_009988:009988-T1	HistomissSECH81_007463:007463-T1
HistocapJBHc031837_009988:009988-T1	HistocapJBHc031837_tyr1843
HistocapJBHc031837_009988:009988-T1	HistomissSECH86_006896:006896-T1
HistocapJBHc031837_009988:009988-T1	HistocapJBHc083285_tyr1998
HistocapJBHc031837_009988:009988-T1	Histocap136P07_004193:004193-T1:004194:004194-T1
HistocapJBHc031837_009988:009988-T1	HistocapJBHc083285_tyr2001
HistocapJBHc031837_009988:009988-T1	HistocapWGSS16_004264:004264-T1:004265:004265-T1
HistocapJBHc031837_009988:009988-T1	HistocapES288Z_tyr1483
HistocapJBHc031837_009988:009988-T1	Histocap485P20_tyr646
HistocapJBHc031837_009988:009988-T1	Histocap122p10B_004224:004224-T1:004225:004225-T1
HistocapJBHc031837_009988:009988-T1	HistocapJBHc031837_tyr1875
HistocapJBHc031837_009988:009988-T1	HistosurSECH103_tyr2919
HistocapJBHc031837_009988:009988-T1	HistocapJBHc062775_tyr1956
HistocapJBHc031837_009988:009988-T1	Histocap117p12_004331:004331-T1:004332:004332-T1
HistocapJBHc031837_009988:009988-T1	HistomissSECH85_006786:006786-T1
HistocapJBHc031837_009988:009988-T1	HistocapCB065_005556:005556-T1
HistocapJBHc031837_009988:009988-T1	HistomissSECH84_tyr2473
HistocapJBHc031837_009988:009988-T1	HistocapCB186_005678:005678-T1
HistocapJBHc031837_009988:009988-T1	HistocapJBHc031837_tyr1878
HistocapJBHc031837_009988:009988-T1	HistocapJBHc01752_tyr1817
HistocapJBHc031837_009988:009988-T1	HistocapJBHc031837_tyr1856
HistocapJBHc031837_009988:009988-T1	HistocapJBHc083285_tyr2004
HistocapJBHc031837_009988:009988-T1	Histocap327P12_004196:004196-T1:004197:004197-T1
HistocapJBHc031837_009988:009988-T1	HistocapCB066_008090:008090-T1
HistocapJBHc031837_009988:009988-T1	Histocap104p06_004216:004216-T1:004217:004217-T1
HistocapJBHc031837_009988:009988-T1	HistocapNACVFRHC10700582_tyr2029
HistocapJBHc031837_009988:009988-T1	HistocapHISSPFGBON2001_007021:007021-T1
HistocapJBHc031837_009988:009988-T1	HistocapJBHc042430_tyr1889
HistocapJBHc031837_009988:009988-T1	HistocapJBHc062775_tyr1939
HistocapJBHc031837_009988:009988-T1	Histocap144p08_004224:004224-T1:004225:004225-T1
HistocapJBHc031837_009988:009988-T1	HistocapWGSS14_004222:004222-T1:004223:004223-T1
HistocapJBHc031837_009988:009988-T1	Histocap316p10_004223:004223-T1:004224:004224-T1
HistocapJBHc031837_009988:009988-T1	HistocapWGSS11_004218:004218-T1:004219:004219-T1
HistocapJBHc031837_009988:009988-T1	HistocapES286Z_tyr1467
HistocapJBHc031837_009988:009988-T1	Histocap256P18_004286:004286-T1:004287:004287-T1
HistocapJBHc031837_009988:009988-T1	Histocap388p11_004264:004264-T1:004265:004265-T1
HistocapJBHc031837_009988:009988-T1	HistocapHISSPCM7256_tyr1689
HistocapJBHc031837_009988:009988-T1	HistocapJBHc062632_tyr1920
HistocapJBHc031837_009988:009988-T1	Histocap1517p17_004170:004170-T1:004171:004171-T1
HistocapJBHc031837_009988:009988-T1	HistocapES285Z_tyr1381
HistocapJBHc031837_009988:009988-T1	Histocap343p18_004187:004187-T1:004188:004188-T1
HistocapJBHc031837_009988:009988-T1	HistocapCB192_008297:008297-T1
HistocapJBHc031837_009988:009988-T1	HistocapCB186_008583:008583-T1
HistocapJBHc031837_009988:009988-T1	HistocapNACVFRHC10700582_tyr2027
HistocapJBHc031837_009988:009988-T1	HistomissSECH83_tyr2430
