score	div.	del.	ins.	query	beginq	endq	leftq	strand	family	class	beginr	endr	leftr	ID	overlap	length
3644	9.5	0	0	scaffold_162	6312	6783	(902)	C	TE_00000094_INT	LTR/Gypsy	(6324)	472	1	4849	NA	472
1822	5.3	0	0	scaffold_162	6784	7028	(657)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	4849	NA	245
969	15.2	0	0	scaffold_162	7029	7173	(512)	C	TE_00000094_INT	LTR/Gypsy	(6184)	612	468	4850	NA	145
2746	12.7	0	0	scaffold_162	7291	7685	(0)	C	TE_00000094_INT	LTR/Gypsy	(6324)	472	78	4850	NA	395
9504	5.9	0	0	scaffold_1620	1	1137	(282)	+	TE_00000022	LTR/unknown	68	1204	(0)	4851	NA	1137
581	34.4	1.1	1.1	scaffold_1620	1138	1382	(37)	+	TE_00000112_INT	LTR/Gypsy	1364	1608	(2051)	4852	NA	245
1960	26.2	0.2	0.6	scaffold_1621	118	579	(839)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	4853	NA	462
4681	7.8	0	0	scaffold_1621	580	1153	(265)	+	TE_00000027	LTR/unknown	2325	2898	(0)	4854	NA	574
452	0	0	0	scaffold_1621	1242	1291	(127)	+	TE_00000026	Unknown	52	101	(0)	4855	NA	50
286	24.6	8.7	3	scaffold_1621	1292	1417	(1)	C	TE_00000096_INT	LTR/Copia	(0)	4985	4853	4856	NA	126
914	11.7	0	0	scaffold_1622	1	128	(1290)	+	TE_00000088_LTR	LTR/unknown	144	271	(0)	4857	NA	128
1491	13.9	0	0	scaffold_1622	129	341	(1077)	C	TE_00000094_INT	LTR/Gypsy	(82)	6714	6502	4858	NA	213
1625	7.1	2.1	0.8	scaffold_1622	400	641	(777)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	4859	NA	242
4477	15	1.3	3	scaffold_1622	642	1418	(0)	C	TE_00000094_INT	LTR/Gypsy	(0)	6796	6033	4859	NA	777
348	15.3	5.9	2.9	scaffold_1623	1054	1154	(264)	C	TE_00000070	Unknown	(0)	1376	1273	4860	NA	101
9336	15.1	0	0	scaffold_1624	1	1361	(56)	C	TE_00000086_INT	LTR/Gypsy	(651)	4385	3025	4861	NA	1361
447	16.2	0	0	scaffold_1624	1350	1417	(0)	+	TE_00000086_INT	LTR/Gypsy	2924	2991	(2045)	4862	*	68
3855	13.5	0	0	scaffold_1625	1	967	(450)	+	TE_00000112_INT	LTR/Gypsy	2421	3459	(200)	4863	NA	967
3104	14.7	0	0	scaffold_1625	968	1417	(0)	+	TE_00000089_INT	LTR/Gypsy	1	450	(2031)	4864	NA	450
7985	16.8	0.3	2.3	scaffold_1626	1	1301	(114)	+	TE_00000094_INT	LTR/Gypsy	5189	6464	(332)	4865	NA	1301
355	6.5	3.2	0	scaffold_1626	1281	1342	(73)	C	TE_00000087_LTR	LTR/Gypsy	(181)	64	1	4866	*	62
590	5.6	0	0	scaffold_1626	1343	1414	(1)	C	TE_00000094_INT	LTR/Gypsy	(0)	6796	6725	4866	NA	72
10172	12.6	0	0.5	scaffold_1627	1	1411	(1)	+	TE_00000089_INT	LTR/Gypsy	819	2222	(259)	4867	NA	1411
3092	12	0.2	0.4	scaffold_1628	1	451	(959)	+	TE_00000089_INT	LTR/Gypsy	2027	2476	(5)	4868	NA	451
1209	21.1	0.5	0	scaffold_1628	450	657	(753)	+	TE_00000089_INT	LTR/Gypsy	3451	3659	(0)	4868	*	208
1777	16.2	0	0	scaffold_1628	658	928	(482)	+	TE_00000088_LTR	LTR/unknown	1	271	(0)	4869	NA	271
2130	16.8	0	0	scaffold_1628	929	1246	(164)	C	TE_00000086_INT	LTR/Gypsy	(1062)	3974	3657	4870	NA	318
1446	2.5	0	0	scaffold_1628	1248	1410	(0)	C	TE_00000001	DNA/DTA	(0)	1860	1698	4871	NA	163
7984	15.3	0.9	0.2	scaffold_1629	124	1290	(120)	+	TE_00000086_INT	LTR/Gypsy	238	1412	(3624)	4872	NA	1167
824	13.4	0	3	scaffold_1630	1	138	(1271)	+	TE_00000009	Unknown	26	159	(0)	4874	NA	138
8442	11.6	0	0	scaffold_1631	1	1409	(0)	+	TE_00000112_INT	LTR/Gypsy	1835	3315	(344)	4875	NA	1409
1124	0.8	0	0	scaffold_1632	1	127	(1282)	C	TE_00000015	LINE/unknown	(107)	397	271	4876	NA	127
2535	18.8	0.1	0	scaffold_1632	264	723	(686)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	4878	NA	460
4940	13.4	0	0	scaffold_1632	724	1409	(0)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	4351	4878	NA	686
9191	16.7	0	0.6	scaffold_1633	1	1405	(3)	C	TE_00000086_INT	LTR/Gypsy	(1608)	3428	2032	4879	NA	1405
10349	11.2	0.3	0	scaffold_1634	1	1407	(0)	+	TE_00000094_INT	LTR/Gypsy	1879	3289	(3507)	4880	NA	1407
229	9.7	0	0	scaffold_1635	1	31	(1375)	C	TE_00000088_LTR	LTR/unknown	(240)	31	1	4881	NA	31
1548	12.9	0	0	scaffold_1635	32	240	(1166)	C	TE_00000089_INT	LTR/Gypsy	(0)	3659	3451	4882	*	209
8876	9.9	0.1	0.1	scaffold_1635	239	1406	(0)	C	TE_00000089_INT	LTR/Gypsy	(5)	2476	1309	4882	NA	1168
907	9.9	0	0	scaffold_1636	1	121	(1283)	+	TE_00000086_INT	LTR/Gypsy	3650	3770	(1266)	4883	*	121
7845	17.3	0	0	scaffold_1636	109	1323	(81)	C	TE_00000086_INT	LTR/Gypsy	(1069)	3967	2753	4884	NA	1215
665	18.1	1.7	0	scaffold_1636	1289	1404	(0)	+	TE_00000086_INT	LTR/Gypsy	2603	2720	(2316)	4885	*	116
456	3.5	0	0	scaffold_1637	1	58	(1342)	+	TE_00000006	Unknown	72	129	(0)	4886	NA	58
5042	17.7	0.4	0	scaffold_1637	61	895	(505)	+	TE_00000016	DNA/Helitron	4139	4976	(759)	4887	NA	835
2232	18.2	0.8	0.5	scaffold_1637	896	1292	(108)	+	TE_00000103_LTR	LTR/Gypsy	1	398	(38)	4888	NA	397
3895	14.5	0	0	scaffold_1638	1	579	(819)	C	TE_00000112_INT	LTR/Gypsy	(2622)	1037	459	4890	NA	579
3968	7.5	6.9	0	scaffold_1638	757	1291	(107)	C	TE_00000001	DNA/DTA	(0)	1860	1289	4891	NA	535
774	9.4	0	0	scaffold_1639	1281	1397	(0)	C	TE_00000087_LTR	LTR/Gypsy	(3)	242	126	4894	NA	117
704	5.7	0	0	scaffold_164	11	98	(7562)	C	TE_00000112_INT	LTR/Gypsy	(3571)	88	1	4895	NA	88
2358	4.1	0	0	scaffold_164	99	369	(7291)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	4896	NA	271
11372	10.1	0	0	scaffold_164	370	1893	(5767)	+	TE_00000094_INT	LTR/Gypsy	532	2055	(4741)	4897	NA	1524
1158	8.2	0	0	scaffold_164	1895	2040	(5620)	C	TE_00000092_LTR	LTR/Gypsy	(0)	146	1	4898	NA	146
1007	0.9	0	0	scaffold_164	6693	6804	(856)	+	TE_00000000	TIR/Tc1_Mariner	1	112	(902)	4900	NA	112
4714	4.1	0	0	scaffold_164	7119	7660	(0)	+	TE_00000000	TIR/Tc1_Mariner	112	653	(361)	4900	NA	542
9280	15.9	0	0	scaffold_1640	1	1395	(0)	C	TE_00000101_INT	LTR/Gypsy	(1889)	3003	1609	4901	NA	1395
2316	20.3	0	0	scaffold_1641	1	408	(986)	C	TE_00000103_LTR	LTR/Gypsy	(28)	408	1	4902	NA	408
6138	14	0	0	scaffold_1641	409	1270	(124)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	4175	4902	NA	862
1077	0	0	0	scaffold_1641	1270	1394	(0)	C	TE_00000006	Unknown	(0)	129	5	4903	*	125
768	13.6	0	0	scaffold_1642	2	126	(1267)	C	TE_00000015	LINE/unknown	(4)	500	376	4904	NA	125
1325	28.3	6.2	0.5	scaffold_1642	269	637	(756)	C	TE_00000103_LTR	LTR/Gypsy	(46)	390	1	4906	NA	369
5257	15.2	0	0	scaffold_1642	638	1393	(0)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	4281	4906	NA	756
7641	14.3	0.6	0	scaffold_1643	2	1110	(279)	C	TE_00000089_INT	LTR/Gypsy	(585)	1896	781	4907	NA	1109
1840	16.7	0	0	scaffold_1643	1103	1389	(0)	+	TE_00000089_INT	LTR/Gypsy	575	861	(1620)	4908	*	287
2099	6.9	1.7	0.3	scaffold_1644	1067	1386	(2)	+	TE_00000053	Unknown	1	307	(0)	4909	NA	320
10145	12.6	0	0	scaffold_1645	1	1385	(2)	+	TE_00000086_INT	LTR/Gypsy	3298	4682	(354)	4910	NA	1385
988	7.9	0	2.9	scaffold_1646	5	147	(1240)	+	TE_00000009	Unknown	21	159	(0)	4911	*	143
7462	7.5	0.2	0	scaffold_1646	135	1075	(312)	C	TE_00000069	Unknown	(145)	943	1	4912	NA	941
578	10.6	0	0	scaffold_1646	1303	1387	(0)	+	TE_00000069	Unknown	168	252	(836)	4913	NA	85
5657	6.7	0	0.1	scaffold_1647	670	1374	(10)	+	TE_00000001	DNA/DTA	1	704	(1156)	4914	NA	705
256	11.1	0	0	scaffold_1647	1349	1384	(0)	C	TE_00000001	DNA/DTA	(1156)	704	669	4915	*	36
969	3.1	0	0	scaffold_1648	33	161	(1222)	+	TE_00000087_LTR	LTR/Gypsy	117	245	(0)	4916	NA	129
3512	11.2	0	0	scaffold_1648	162	632	(751)	+	TE_00000094_INT	LTR/Gypsy	1	471	(6325)	4916	NA	471
5096	6.8	0	0	scaffold_1648	749	1383	(0)	+	TE_00000094_INT	LTR/Gypsy	466	1100	(5696)	4916	NA	635
1345	5.2	0	6.7	scaffold_1649	1	208	(1172)	+	TE_00000087_LTR	LTR/Gypsy	51	245	(0)	4917	NA	208
3586	10.6	0	0	scaffold_1649	209	680	(700)	+	TE_00000094_INT	LTR/Gypsy	1	472	(6324)	4917	NA	472
4506	9.4	0	0	scaffold_1649	796	1380	(0)	+	TE_00000094_INT	LTR/Gypsy	466	1050	(5746)	4917	NA	585
1172	0	0	0	scaffold_165	1	126	(7530)	+	TE_00000012	Unknown	263	388	(0)	4918	NA	126
3741	10.1	0	0	scaffold_165	127	612	(7044)	C	TE_00000089_INT	LTR/Gypsy	(1995)	486	1	4919	NA	486
19016	10.6	0	0	scaffold_165	613	3541	(4115)	C	TE_00000112_INT	LTR/Gypsy	(200)	3459	459	4920	NA	2929
3448	9.8	0	4.2	scaffold_165	4034	4531	(3125)	C	TE_00000112_INT	LTR/Gypsy	(3181)	478	1	4920	NA	498
2281	5.9	0	0	scaffold_165	4532	4802	(2854)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	4921	NA	271
18168	15.5	0.3	0	scaffold_165	4803	7483	(173)	+	TE_00000086_INT	LTR/Gypsy	529	3216	(1820)	4922	NA	2681
1494	4	0	0	scaffold_165	7484	7656	(0)	C	TE_00000001	DNA/DTA	(0)	1860	1688	4923	NA	173
5771	14.7	0	0.1	scaffold_1650	3	854	(525)	C	TE_00000089_INT	LTR/Gypsy	(1252)	1229	379	4924	NA	852
3340	4.1	0	0.8	scaffold_1650	856	1246	(133)	+	TE_00000012	Unknown	1	388	(0)	4925	NA	391
946	7.3	0	0	scaffold_1650	1255	1378	(1)	+	TE_00000065	Unknown	280	403	(3)	4926	NA	124
1183	0.8	0	0	scaffold_1651	1	128	(1250)	C	TE_00000007	Unknown	(465)	244	117	4927	NA	128
6805	17.4	0	0.1	scaffold_1651	142	1189	(189)	+	TE_00000086_INT	LTR/Gypsy	3739	4785	(251)	4928	NA	1048
904	8.5	0	0	scaffold_1651	1192	1320	(58)	C	TE_00000006	Unknown	(0)	129	1	4929	NA	129
340	7.2	0	1.8	scaffold_1651	1322	1378	(0)	+	TE_00000005	Unknown	1	56	(120)	4930	NA	57
1942	8.6	0	0	scaffold_1652	1	243	(1134)	C	TE_00000014	LINE/unknown	(50)	2661	2419	4931	NA	243
2000	12.2	0	0	scaffold_1652	244	514	(863)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	4932	NA	271
1486	14.8	0	0	scaffold_1652	515	723	(654)	C	TE_00000089_INT	LTR/Gypsy	(0)	3659	3451	4933	*	209
4736	11.8	0	0.1	scaffold_1652	722	1377	(0)	C	TE_00000089_INT	LTR/Gypsy	(5)	2476	1822	4933	NA	656
6610	14	0	0	scaffold_1653	1	923	(453)	C	TE_00000086_INT	LTR/Gypsy	(876)	4160	3238	4934	NA	923
2292	17	0.8	0.5	scaffold_1653	924	1320	(56)	+	TE_00000103_LTR	LTR/Gypsy	1	398	(38)	4935	NA	397
7797	10.5	6.8	0.3	scaffold_1654	129	1224	(149)	+	TE_00000004	DNA/Helitron	3747	4912	(0)	4936	NA	1096
971	10.3	1.4	0.7	scaffold_1654	1227	1373	(0)	C	TE_00000008	Unknown	(0)	410	263	4937	NA	147
1967	11.7	0	0	scaffold_1655	1	273	(1100)	C	TE_00000112_INT	LTR/Gypsy	(3386)	273	1	4938	NA	273
1994	11.4	0	0	scaffold_1655	274	544	(829)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	4939	NA	271
5367	15.9	0.2	0	scaffold_1655	545	1354	(19)	+	TE_00000086_INT	LTR/Gypsy	3090	3901	(1135)	4940	NA	810
362	5.4	0	1.8	scaffold_1656	1	57	(1314)	C	TE_00000005	Unknown	(120)	56	1	4941	NA	57
927	7.8	0	0	scaffold_1656	59	187	(1184)	+	TE_00000006	Unknown	1	129	(0)	4942	*	129
2153	4.4	0	0	scaffold_1656	185	433	(938)	+	TE_00000012	Unknown	123	371	(17)	4943	NA	249
718	24.8	0	0	scaffold_1656	461	601	(770)	+	TE_00000103_LTR	LTR/Gypsy	52	192	(244)	4945	NA	141
295	7.5	0	2.5	scaffold_1656	598	638	(733)	C	TE_00000044	Unknown	(0)	619	580	4946	*	41
245	15.4	0	0	scaffold_1656	822	860	(511)	C	TE_00000064	Unknown	(285)	39	1	4947	*	39
957	19.4	0.3	0.2	scaffold_1656	857	1065	(306)	+	TE_00000103_LTR	LTR/Gypsy	189	414	(22)	4945	NA	209
633	17.1	0	0	scaffold_1656	1267	1371	(0)	C	TE_00000103_LTR	LTR/Gypsy	(162)	274	170	4948	NA	105
42706	6.1	0	0	scaffold_1657	1302	6327	(12839)	C	TE_00000017	Unknown	(0)	9187	4160	4950	NA	5026
42706	6.1	0	0	scaffold_1657	6421	6451	(12715)	C	TE_00000017	Unknown	(5028)	4159	4130	4950	NA	31
43142	8.5	0.3	0.5	scaffold_1657	6666	15629	(3537)	C	TE_00000011	Unknown	(0)	5182	1	4952	NA	8964
2885	12.7	0	0	scaffold_1657	15635	16028	(3138)	+	TE_00000091	MITE/DTM	1	394	(0)	4953	NA	394
16841	8.1	0	0	scaffold_1657	16029	18078	(1088)	C	TE_00000030	Unknown	(0)	2050	1	4954	NA	2050
1485	5.6	0	0	scaffold_1658	1	180	(1191)	+	TE_00000013	Unknown	261	440	(0)	4956	NA	180
1129	19.2	0.2	0.2	scaffold_1658	1138	1371	(0)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	164	4958	NA	234
3434	9.6	0	4.2	scaffold_1659	131	628	(743)	C	TE_00000112_INT	LTR/Gypsy	(3181)	478	1	4959	NA	498
2283	5.9	0	0	scaffold_1659	629	899	(472)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	4960	NA	271
3204	15.2	0	0	scaffold_1659	900	1357	(14)	C	TE_00000086_INT	LTR/Gypsy	(857)	4179	3722	4961	NA	458
1020	7.5	0	0.8	scaffold_166	25	158	(7491)	+	TE_00000001	DNA/DTA	1728	1860	(0)	4962	NA	134
2467	18.1	0.3	0	scaffold_166	159	533	(7116)	C	TE_00000086_INT	LTR/Gypsy	(3456)	1580	1205	4963	NA	375
2444	20.6	0.1	0.3	scaffold_166	534	996	(6653)	+	TE_00000103_LTR	LTR/Gypsy	1	414	(22)	4964	NA	463
35508	13.6	0.8	0.1	scaffold_166	1130	6131	(1518)	+	TE_00000086_INT	LTR/Gypsy	1	5036	(0)	4966	NA	5002
2673	16.9	0.2	0.1	scaffold_166	6132	6591	(1058)	+	TE_00000103_LTR	LTR/Gypsy	1	414	(22)	4966	NA	460
6504	13.6	0	0.9	scaffold_166	6728	7649	(0)	C	TE_00000086_INT	LTR/Gypsy	(3826)	1210	297	4963	NA	922
10008	12.3	0	0	scaffold_1660	1	1371	(0)	+	TE_00000089_INT	LTR/Gypsy	895	2265	(216)	4967	NA	1371
8161	20.2	0	0	scaffold_1661	1	1371	(0)	C	TE_00000086_INT	LTR/Gypsy	(126)	4910	3540	4968	NA	1371
10310	9.2	0.5	0.7	scaffold_1662	1	1369	(0)	C	TE_00000003	Unknown	(259)	1575	209	4969	NA	1369
926	11.6	0	0.7	scaffold_1663	1	139	(1225)	+	TE_00000112_INT	LTR/Gypsy	341	478	(3181)	4970	NA	139
5668	9.3	0	0	scaffold_1663	632	1364	(0)	+	TE_00000112_INT	LTR/Gypsy	459	1191	(2468)	4970	NA	733
800	26.8	0	0	scaffold_1664	2	169	(1194)	C	TE_00000103_LTR	LTR/Gypsy	(268)	168	1	4971	NA	168
551	1.5	0	0	scaffold_1664	170	236	(1127)	+	TE_00000006	Unknown	63	129	(0)	4972	*	67
2101	14.3	0.6	2.3	scaffold_1664	223	572	(791)	+	TE_00000001	DNA/DTA	1479	1860	(0)	4973	NA	350
315	18.5	0	0	scaffold_1664	573	626	(737)	C	TE_00000088_LTR	LTR/unknown	(217)	54	1	4974	NA	54
1185	17.2	0.5	0	scaffold_1664	627	821	(542)	C	TE_00000094_INT	LTR/Gypsy	(6134)	662	467	4975	NA	195
2038	25	0	0	scaffold_1664	938	1357	(6)	C	TE_00000094_INT	LTR/Gypsy	(6324)	472	53	4975	NA	420
849	4.7	0	0.9	scaffold_1665	1	107	(1255)	C	TE_00000075	Unknown	(77)	113	8	4976	*	107
994	15.5	9.6	2.5	scaffold_1665	8	278	(1084)	+	TE_00000009	Unknown	1	440	(0)	4977	NA	271
3890	7.9	0.2	4.3	scaffold_1666	1	549	(41498)	C	TE_00000011	Unknown	(4529)	653	150	4979	NA	549
1646	26.5	6.2	8.1	scaffold_1666	916	1661	(40386)	C	TE_00000076	LINE/unknown	(73)	3668	2936	4980	NA	746
1764	4.9	0	4.1	scaffold_1666	1680	1934	(40113)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	4981	NA	255
47433	10.4	0.2	0.4	scaffold_1666	1935	8277	(33770)	C	TE_00000094_INT	LTR/Gypsy	(0)	6796	468	4981	NA	6343
3677	9.3	0	0	scaffold_1666	8395	8866	(33181)	C	TE_00000094_INT	LTR/Gypsy	(6324)	472	1	4981	NA	472
1750	5.3	0	4.1	scaffold_1666	8867	9121	(32926)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	4981	NA	255
24538	13.5	0.2	0	scaffold_1666	9122	12479	(29568)	C	TE_00000002	Unknown	(567)	3364	1	4982	NA	3358
538	14.8	0	0	scaffold_1666	12485	12565	(29482)	+	TE_00000091	MITE/DTM	1	81	(313)	4983	NA	81
652	18.7	0.1	0.9	scaffold_1666	12704	12849	(29198)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	198	4985	NA	146
1792	3.3	0	3.3	scaffold_1666	12850	13102	(28945)	+	TE_00000087_LTR	LTR/Gypsy	1	245	(0)	4986	NA	253
3595	9.8	0	0	scaffold_1666	13103	13573	(28474)	+	TE_00000094_INT	LTR/Gypsy	1	471	(6325)	4986	NA	471
14715	8.2	0	0	scaffold_1666	13692	15563	(26484)	+	TE_00000094_INT	LTR/Gypsy	468	2339	(4457)	4986	NA	1872
2523	18	0.1	0.1	scaffold_1666	15564	16023	(26024)	+	TE_00000103_LTR	LTR/Gypsy	1	414	(22)	4987	NA	460
33022	10.3	0.8	0.5	scaffold_1666	16157	20607	(21440)	+	TE_00000094_INT	LTR/Gypsy	2331	6796	(0)	4986	NA	4451
1673	7	0	3.3	scaffold_1666	20608	20860	(21187)	+	TE_00000087_LTR	LTR/Gypsy	1	245	(0)	4986	NA	253
2080	15.3	0	0.3	scaffold_1666	20878	21198	(20849)	C	TE_00000103_LTR	LTR/Gypsy	(116)	320	1	4985	NA	321
27472	13.8	0	0	scaffold_1666	21199	25036	(17011)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	1200	4985	NA	3838
1152	8.9	0	0	scaffold_1666	25037	25182	(16865)	C	TE_00000092_LTR	LTR/Gypsy	(0)	146	1	4988	NA	146
340	24.7	0	0	scaffold_1666	26679	26759	(15288)	C	TE_00000086_INT	LTR/Gypsy	(2)	81	1	4985	NA	81
1184	7.5	0	0	scaffold_1666	32887	33032	(9015)	C	TE_00000092_LTR	LTR/Gypsy	(0)	146	1	4990	NA	146
8003	15.1	2.4	0	scaffold_1666	33033	34206	(7841)	C	TE_00000086_INT	LTR/Gypsy	(3834)	1202	1	4991	NA	1174
2553	18.6	0.2	0.1	scaffold_1666	34344	34803	(7244)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	4993	NA	460
1726	6.5	0	1.2	scaffold_1666	34825	35072	(6975)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	4994	NA	248
46486	10.8	0.5	0.5	scaffold_1666	35073	41401	(646)	C	TE_00000094_INT	LTR/Gypsy	(0)	6796	466	4994	NA	6329
3277	14.2	0	0	scaffold_1666	41518	41988	(59)	C	TE_00000094_INT	LTR/Gypsy	(6325)	471	1	4994	NA	471
428	6.8	0	0	scaffold_1666	41989	42047	(0)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	187	4994	NA	59
8056	16.1	0	0	scaffold_1667	130	1361	(0)	+	TE_00000112_INT	LTR/Gypsy	459	1690	(1969)	4995	NA	1232
1282	17.1	0	0	scaffold_1668	1	199	(1162)	C	TE_00000076	LINE/unknown	(1754)	1987	1789	4996	NA	199
1609	27.4	0.8	0.8	scaffold_1668	337	734	(627)	C	TE_00000103_LTR	LTR/Gypsy	(38)	398	1	4998	NA	398
4194	16.6	0	0	scaffold_1668	735	1361	(0)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	4410	4998	NA	627
360	2.5	0	0	scaffold_1669	1	40	(1320)	+	TE_00000008	Unknown	371	410	(0)	4999	NA	40
561	1.5	0	1.5	scaffold_1669	41	109	(1251)	C	TE_00000082	Unknown	(0)	86	19	5000	*	69
1436	13.4	12.6	0.3	scaffold_1669	66	327	(1033)	+	TE_00000001	DNA/DTA	1567	1860	(0)	5001	NA	262
833	15.6	0	0	scaffold_1669	328	453	(907)	C	TE_00000092_LTR	LTR/Gypsy	(20)	126	1	5002	NA	126
953	17.1	4.5	2.7	scaffold_1669	527	774	(586)	C	TE_00000009	Unknown	(0)	440	1	5003	*	248
1382	7.7	0	0.6	scaffold_1669	698	881	(479)	+	TE_00000075	Unknown	8	190	(0)	5004	*	184
1748	10.9	9.8	0	scaffold_1669	849	1122	(238)	+	TE_00000008	Unknown	110	410	(0)	5005	NA	274
526	4.4	0	1.5	scaffold_1669	1123	1191	(169)	C	TE_00000082	Unknown	(0)	86	19	5006	*	69
982	16	15.5	0.4	scaffold_1669	1148	1360	(0)	+	TE_00000001	DNA/DTA	1567	1811	(49)	5007	NA	213
509	15	23.4	0.6	scaffold_167	3	143	(7480)	+	TE_00000001	DNA/DTA	1603	1775	(85)	5008	*	141
650	2.7	0	0	scaffold_167	143	216	(7407)	+	TE_00000003	Unknown	1	74	(1760)	5009	NA	74
445	3.7	0	0	scaffold_167	366	419	(7204)	+	TE_00000003	Unknown	75	128	(1706)	5009	NA	54
8043	10.3	1.1	0.6	scaffold_167	525	1617	(6006)	+	TE_00000003	Unknown	129	1226	(608)	5009	NA	1093
2459	20	0.2	0.1	scaffold_167	1754	2213	(5410)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	5011	NA	460
36140	13.5	0.1	0.1	scaffold_167	2214	7250	(373)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	1	5011	NA	5037
1160	19.6	0.5	0.2	scaffold_167	7368	7623	(0)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	85	5013	NA	256
9715	13.1	0	0	scaffold_1670	1	1360	(0)	C	TE_00000086_INT	LTR/Gypsy	(2603)	2433	1074	5014	NA	1360
3228	13.8	0.2	0.2	scaffold_1671	2	489	(870)	+	TE_00000089_INT	LTR/Gypsy	1989	2476	(5)	5015	NA	488
1309	18.3	0.5	0	scaffold_1671	488	695	(664)	+	TE_00000089_INT	LTR/Gypsy	3451	3659	(0)	5015	*	208
1836	15.1	0	0	scaffold_1671	696	966	(393)	+	TE_00000088_LTR	LTR/unknown	1	271	(0)	5016	NA	271
612	5.4	0	0	scaffold_1671	967	1040	(319)	C	TE_00000066	Unknown	(1918)	319	246	5017	NA	74
2160	8.5	0	0	scaffold_1671	1045	1315	(44)	+	TE_00000088_LTR	LTR/unknown	1	271	(0)	5018	NA	271
308	9.1	0	0	scaffold_1671	1316	1359	(0)	+	TE_00000112_INT	LTR/Gypsy	1	44	(3615)	5019	NA	44
5597	10	0	0	scaffold_1672	1	733	(625)	C	TE_00000112_INT	LTR/Gypsy	(2468)	1191	459	5020	NA	733
1166	13.8	0	0	scaffold_1673	1	160	(1198)	+	TE_00000086_INT	LTR/Gypsy	4785	4944	(92)	5021	NA	160
1827	3.7	0	0.8	scaffold_1673	161	407	(951)	+	TE_00000087_LTR	LTR/Gypsy	1	245	(0)	5022	NA	247
3388	12.7	0	0	scaffold_1673	408	878	(480)	+	TE_00000094_INT	LTR/Gypsy	1	471	(6325)	5022	NA	471
2688	11	0	0	scaffold_1673	995	1358	(0)	+	TE_00000094_INT	LTR/Gypsy	466	829	(5967)	5022	NA	364
3417	10.8	0	1.1	scaffold_1674	420	897	(459)	C	TE_00000112_INT	LTR/Gypsy	(3186)	473	1	5023	NA	478
2169	8.1	0	0	scaffold_1674	898	1168	(188)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	5024	NA	271
2218	10.3	7.9	3.2	scaffold_1675	1	392	(962)	+	TE_00000008	Unknown	1	410	(0)	5025	NA	392
556	1.5	0	1.5	scaffold_1675	393	461	(893)	C	TE_00000082	Unknown	(0)	86	19	5026	*	69
1467	12.6	12.6	0.3	scaffold_1675	418	679	(675)	+	TE_00000001	DNA/DTA	1567	1860	(0)	5027	NA	262
1286	16.9	12.6	0.3	scaffold_1675	825	1086	(268)	C	TE_00000001	DNA/DTA	(0)	1860	1567	5028	NA	262
517	4.4	0	1.5	scaffold_1675	1043	1111	(243)	+	TE_00000082	Unknown	19	86	(0)	5029	*	69
1297	10.2	5.6	2.5	scaffold_1675	1112	1342	(12)	C	TE_00000008	Unknown	(0)	410	173	5030	NA	231
2870	12.1	0	0	scaffold_1676	120	515	(836)	C	TE_00000112_INT	LTR/Gypsy	(3263)	396	1	5031	NA	396
1924	12.9	0	0	scaffold_1676	516	786	(565)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	5032	NA	271
3954	14.9	0	0	scaffold_1676	787	1351	(0)	+	TE_00000086_INT	LTR/Gypsy	3970	4534	(502)	5033	NA	565
9681	13.3	0	0	scaffold_1677	1	1351	(0)	C	TE_00000086_INT	LTR/Gypsy	(2111)	2925	1575	5034	NA	1351
9023	10.8	0	0	scaffold_1678	1	1219	(131)	+	TE_00000094_INT	LTR/Gypsy	3419	4637	(2159)	5035	NA	1219
1140	1.6	0	0	scaffold_1678	1224	1350	(0)	C	TE_00000001	DNA/DTA	(0)	1860	1734	5036	NA	127
8987	8.6	0	0	scaffold_1679	1	1135	(215)	+	TE_00000027	LTR/unknown	1764	2898	(0)	5037	NA	1135
